Timestamp,Temperature(Â°C),Humidity(%),SoundLevel(dB),MachineHealth,
18/05/2025 23:36:59,35.70,55.20,17.00,Good,
18/05/2025 23:37:06,31.80,90.00,0.00,Bad,
18/05/2025 23:37:06,46.40,41.80,14.00,Warning,
18/05/2025 23:37:15,31.80,90.00,1.00,Bad,
18/05/2025 23:37:15,29.80,57.50,18.00,Good,
18/05/2025 23:37:22,34.30,49.70,16.00,Good,
18/05/2025 23:37:24,31.80,90.00,3.00,Bad,
18/05/2025 23:37:31,43.80,45.00,23.00,Bad,
18/05/2025 23:37:33,31.80,90.00,1.00,Bad,
18/05/2025 23:37:39,36.50,52.60,13.00,Good,
18/05/2025 23:37:40,31.80,90.00,0.00,Bad,
18/05/2025 23:37:48,31.80,90.00,0.00,Bad,
18/05/2025 23:37:48,40.90,53.40,20.00,Warning,
18/05/2025 23:37:55,31.80,90.00,8.00,Bad,
18/05/2025 23:37:56,20.20,67.40,16.00,Warning,
18/05/2025 23:38:03,31.80,90.00,1.00,Bad,
18/05/2025 23:38:03,38.40,31.30,24.00,Warning,
18/05/2025 23:38:10,31.80,90.00,0.00,Bad,
18/05/2025 23:38:11,40.50,41.60,18.00,Warning,
18/05/2025 23:38:18,31.80,90.00,0.00,Bad,
18/05/2025 23:38:26,31.80,90.00,6.00,Bad,
18/05/2025 23:38:34,31.80,90.00,0.00,Bad,
18/05/2025 23:38:34,20.70,59.70,11.00,Good,
18/05/2025 23:38:41,31.80,90.00,2.00,Bad,
18/05/2025 23:38:49,31.80,90.00,4.00,Bad,
18/05/2025 23:38:52,29.80,56.30,17.00,Good,
18/05/2025 23:38:56,31.80,90.00,1.00,Bad,
18/05/2025 23:39:00,34.50,46.40,24.00,Warning,
18/05/2025 23:39:05,31.80,90.00,0.00,Bad,
18/05/2025 23:39:07,44.60,56.60,12.00,Warning,
18/05/2025 23:39:12,31.80,90.00,0.00,Bad,
18/05/2025 23:39:15,36.70,44.70,15.00,Good,
18/05/2025 23:39:19,31.80,90.00,2.00,Bad,
18/05/2025 23:39:23,32.70,58.60,14.00,Good,
18/05/2025 23:39:27,31.80,90.00,1.00,Bad,
18/05/2025 23:39:36,31.80,90.00,2.00,Bad,
18/05/2025 23:39:36,31.20,47.70,22.00,Warning,
18/05/2025 23:39:43,31.80,90.00,0.00,Bad,
18/05/2025 23:39:44,47.00,43.10,13.00,Warning,
18/05/2025 23:39:51,31.80,90.00,0.00,Bad,
18/05/2025 23:39:52,29.60,56.90,22.00,Warning,
18/05/2025 23:39:59,31.80,90.00,0.00,Bad,
18/05/2025 23:40:01,28.20,37.40,12.00,Good,
18/05/2025 23:40:07,31.80,90.00,0.00,Bad,
18/05/2025 23:40:15,31.80,90.00,1.00,Bad,
18/05/2025 23:40:18,25.60,65.60,18.00,Warning,
18/05/2025 23:40:22,31.80,90.00,0.00,Bad,
18/05/2025 23:40:26,22.90,51.50,17.00,Good,
18/05/2025 23:40:30,31.80,90.00,0.00,Bad,
18/05/2025 23:40:34,21.80,32.30,12.00,Good,
18/05/2025 23:40:38,31.80,90.00,2.00,Bad,
18/05/2025 23:40:42,49.80,58.00,14.00,Warning,
18/05/2025 23:40:46,31.80,90.00,2.00,Bad,
18/05/2025 23:40:49,41.70,68.90,17.00,Bad,
18/05/2025 23:40:54,31.80,90.00,2.00,Bad,
18/05/2025 23:41:01,31.80,90.00,2.00,Bad,
18/05/2025 23:41:02,28.90,60.60,18.00,Warning,
18/05/2025 23:41:09,31.80,90.00,0.00,Bad,
18/05/2025 23:41:15,29.20,49.60,20.00,Good,
18/05/2025 23:41:16,31.80,90.00,1.00,Bad,
18/05/2025 23:41:24,31.80,90.00,0.00,Bad,
18/05/2025 23:41:28,48.90,64.40,21.00,Critical,
18/05/2025 23:41:32,31.80,90.00,0.00,Bad,
18/05/2025 23:41:40,31.80,90.00,0.00,Bad,
18/05/2025 23:41:41,24.10,61.50,24.00,Bad,
18/05/2025 23:41:49,31.80,90.00,2.00,Bad,
18/05/2025 23:41:49,49.20,59.90,16.00,Warning,
18/05/2025 23:41:56,31.80,90.00,3.00,Bad,
18/05/2025 23:41:57,32.60,61.50,19.00,Warning,
18/05/2025 23:42:04,31.80,90.00,1.00,Bad,
18/05/2025 23:42:05,43.10,44.80,21.00,Bad,
18/05/2025 23:42:12,31.80,90.00,2.00,Bad,
18/05/2025 23:42:18,35.70,54.10,20.00,Good,
18/05/2025 23:42:19,31.80,90.00,2.00,Bad,
18/05/2025 23:42:26,25.70,37.80,11.00,Good,
18/05/2025 23:42:27,31.80,89.00,0.00,Bad,
18/05/2025 23:42:34,31.80,89.00,3.00,Bad,
18/05/2025 23:42:38,25.90,47.60,20.00,Good,
18/05/2025 23:42:42,31.80,89.00,3.00,Bad,
18/05/2025 23:42:46,38.10,49.40,13.00,Good,
18/05/2025 23:42:49,31.80,89.00,0.00,Bad,
18/05/2025 23:42:58,31.80,89.00,0.00,Bad,
18/05/2025 23:43:05,46.30,34.50,20.00,Warning,
18/05/2025 23:43:06,31.80,89.00,0.00,Bad,
18/05/2025 23:43:13,35.20,65.10,20.00,Warning,
18/05/2025 23:43:15,31.80,89.00,0.00,Bad,
18/05/2025 23:43:21,45.50,56.80,19.00,Warning,
18/05/2025 23:43:24,31.80,89.00,2.00,Bad,
18/05/2025 23:43:31,31.80,89.00,8.00,Bad,
18/05/2025 23:43:39,31.80,89.00,2.00,Bad,
18/05/2025 23:43:40,49.80,43.80,21.00,Bad,
18/05/2025 23:43:47,31.80,89.00,4.00,Bad,
18/05/2025 23:43:48,44.50,35.60,14.00,Warning,
18/05/2025 23:43:54,31.80,89.00,0.00,Bad,
18/05/2025 23:43:55,33.90,43.60,13.00,Good,
18/05/2025 23:44:01,31.80,89.00,9.00,Bad,
18/05/2025 23:44:04,37.00,41.40,12.00,Good,
18/05/2025 23:44:09,31.80,89.00,0.00,Bad,
18/05/2025 23:44:12,24.20,37.40,13.00,Good,
18/05/2025 23:44:17,31.80,89.00,2.00,Bad,
18/05/2025 23:44:19,48.90,33.30,14.00,Warning,
18/05/2025 23:44:24,31.80,89.00,4.00,Bad,
18/05/2025 23:44:27,49.10,58.10,18.00,Warning,
18/05/2025 23:44:32,31.80,89.00,0.00,Bad,
18/05/2025 23:44:39,31.80,88.00,1.00,Bad,
18/05/2025 23:44:41,38.00,30.80,15.00,Good,
18/05/2025 23:44:47,31.80,88.00,0.00,Bad,
18/05/2025 23:44:49,22.90,52.80,12.00,Good,
18/05/2025 23:44:54,31.80,88.00,3.00,Bad,
18/05/2025 23:44:57,33.80,57.40,13.00,Good,
18/05/2025 23:45:02,32.00,88.00,1.00,Bad,
18/05/2025 23:45:10,32.30,88.00,0.00,Bad,
18/05/2025 23:45:17,32.30,88.00,0.00,Bad,
18/05/2025 23:45:20,47.80,57.20,21.00,Bad,
18/05/2025 23:45:25,32.30,88.00,0.00,Bad,
18/05/2025 23:45:28,42.80,61.90,10.00,Bad,
18/05/2025 23:45:32,32.30,88.00,0.00,Bad,
18/05/2025 23:45:35,20.70,53.40,17.00,Good,
18/05/2025 23:45:40,32.30,88.00,0.00,Bad,
18/05/2025 23:45:47,32.30,88.00,0.00,Bad,
18/05/2025 23:45:49,25.50,39.00,18.00,Good,
18/05/2025 23:45:55,32.30,88.00,0.00,Bad,
18/05/2025 23:45:57,46.80,58.50,18.00,Warning,
18/05/2025 23:46:03,32.30,88.00,0.00,Bad,
18/05/2025 23:46:05,37.30,49.30,17.00,Good,
18/05/2025 23:46:10,32.30,88.00,3.00,Bad,
18/05/2025 23:46:18,32.30,88.00,0.00,Bad,
18/05/2025 23:46:18,31.40,42.40,14.00,Good,
18/05/2025 23:46:25,32.30,88.00,0.00,Bad,
18/05/2025 23:46:26,45.70,41.00,10.00,Warning,
18/05/2025 23:46:33,32.30,88.00,0.00,Bad,
18/05/2025 23:46:34,30.70,53.50,14.00,Good,
18/05/2025 23:46:40,32.30,88.00,0.00,Bad,
18/05/2025 23:46:42,27.30,43.80,12.00,Good,
18/05/2025 23:46:47,32.30,88.00,2.00,Bad,
18/05/2025 23:46:50,39.20,61.40,14.00,Warning,
18/05/2025 23:46:55,32.30,88.00,0.00,Bad,
18/05/2025 23:46:58,34.10,63.60,18.00,Warning,
18/05/2025 23:47:02,32.30,88.00,1.00,Bad,
18/05/2025 23:47:06,39.10,33.00,14.00,Good,
18/05/2025 23:47:10,32.30,88.00,0.00,Bad,
18/05/2025 23:47:15,40.70,46.80,21.00,Bad,
18/05/2025 23:47:17,32.30,87.00,0.00,Bad,
18/05/2025 23:47:23,44.50,42.00,10.00,Warning,
18/05/2025 23:47:25,32.30,87.00,0.00,Bad,
18/05/2025 23:47:31,47.40,34.60,15.00,Warning,
18/05/2025 23:47:33,32.30,87.00,0.00,Bad,
18/05/2025 23:47:39,31.30,56.30,24.00,Warning,
18/05/2025 23:47:40,32.30,87.00,2.00,Bad,
18/05/2025 23:47:48,32.30,87.00,0.00,Bad,
18/05/2025 23:47:52,25.20,62.40,24.00,Bad,
18/05/2025 23:47:56,32.30,87.00,1.00,Bad,
18/05/2025 23:48:04,34.40,44.90,10.00,Good,
18/05/2025 23:48:11,32.30,87.00,2.00,Bad,
18/05/2025 23:48:14,32.30,87.00,0.00,Bad,
18/05/2025 23:48:15,45.00,63.30,20.00,Bad,
18/05/2025 23:48:22,32.30,87.00,0.00,Bad,
18/05/2025 23:48:23,40.90,33.80,14.00,Warning,
18/05/2025 23:48:29,32.30,87.00,1.00,Bad,
18/05/2025 23:48:32,20.30,59.00,18.00,Good,
18/05/2025 23:48:37,32.30,87.00,0.00,Bad,
18/05/2025 23:48:40,28.60,48.70,23.00,Warning,
18/05/2025 23:48:44,32.30,87.00,0.00,Bad,
18/05/2025 23:48:52,32.30,87.00,0.00,Bad,
18/05/2025 23:48:53,26.00,58.30,19.00,Good,
18/05/2025 23:48:59,32.30,87.00,0.00,Bad,
18/05/2025 23:49:01,29.10,38.40,17.00,Good,
18/05/2025 23:49:07,32.30,87.00,0.00,Bad,
18/05/2025 23:49:09,32.40,65.50,18.00,Warning,
18/05/2025 23:49:15,32.30,87.00,0.00,Bad,
18/05/2025 23:49:17,25.90,31.40,15.00,Good,
18/05/2025 23:49:22,32.30,87.00,3.00,Bad,
18/05/2025 23:49:25,20.20,39.10,10.00,Good,
18/05/2025 23:49:30,32.30,87.00,0.00,Bad,
18/05/2025 23:49:33,49.20,66.10,12.00,Bad,
18/05/2025 23:49:38,32.30,87.00,0.00,Bad,
18/05/2025 23:49:41,22.70,34.20,21.00,Warning,
18/05/2025 23:49:45,32.30,87.00,0.00,Bad,
18/05/2025 23:49:49,35.40,59.90,15.00,Good,
18/05/2025 23:49:53,32.30,87.00,5.00,Bad,
18/05/2025 23:49:57,23.40,62.60,11.00,Warning,
18/05/2025 23:50:04,32.30,87.00,0.00,Bad,
18/05/2025 23:50:10,24.60,67.80,11.00,Warning,
18/05/2025 23:50:12,32.30,87.00,0.00,Bad,
18/05/2025 23:50:18,46.10,65.60,15.00,Bad,
18/05/2025 23:50:20,32.30,87.00,3.00,Bad,
18/05/2025 23:50:26,33.40,64.30,13.00,Warning,
18/05/2025 23:50:27,32.30,87.00,0.00,Bad,
18/05/2025 23:50:34,44.60,37.20,16.00,Warning,
18/05/2025 23:50:36,32.30,87.00,3.00,Bad,
18/05/2025 23:50:44,32.30,87.00,0.00,Bad,
18/05/2025 23:50:51,32.30,87.00,2.00,Bad,
18/05/2025 23:50:57,23.30,41.80,12.00,Good,
18/05/2025 23:50:59,32.30,87.00,0.00,Bad,
18/05/2025 23:51:05,30.20,33.30,20.00,Good,
18/05/2025 23:51:09,32.30,87.00,0.00,Bad,
18/05/2025 23:51:13,38.50,55.50,22.00,Warning,
18/05/2025 23:51:20,32.30,87.00,0.00,Bad,
18/05/2025 23:51:24,27.30,58.20,21.00,Warning,
18/05/2025 23:51:28,32.30,87.00,3.00,Bad,
18/05/2025 23:51:36,32.30,87.00,0.00,Bad,
18/05/2025 23:51:43,32.30,87.00,0.00,Bad,
18/05/2025 23:51:47,46.70,43.20,15.00,Warning,
18/05/2025 23:51:50,32.30,87.00,4.00,Bad,
18/05/2025 23:51:55,44.70,30.60,21.00,Bad,
18/05/2025 23:51:58,32.30,87.00,0.00,Bad,
18/05/2025 23:52:03,44.70,49.10,17.00,Warning,
18/05/2025 23:52:06,32.30,87.00,1.00,Bad,
18/05/2025 23:52:11,31.70,67.50,20.00,Warning,
18/05/2025 23:52:13,32.30,87.00,0.00,Bad,
18/05/2025 23:52:20,32.30,87.00,4.00,Bad,
18/05/2025 23:52:24,33.00,62.60,21.00,Bad,
18/05/2025 23:52:28,32.30,87.00,0.00,Bad,
18/05/2025 23:52:33,43.90,43.50,24.00,Bad,
18/05/2025 23:52:36,32.30,87.00,0.00,Bad,
18/05/2025 23:52:41,49.30,59.80,18.00,Warning,
18/05/2025 23:52:44,32.30,87.00,0.00,Bad,
18/05/2025 23:52:49,39.50,66.70,18.00,Warning,
18/05/2025 23:52:53,32.30,87.00,4.00,Bad,
18/05/2025 23:53:00,32.30,87.00,5.00,Bad,
18/05/2025 23:53:06,23.90,59.40,15.00,Good,
18/05/2025 23:53:08,32.30,87.00,3.00,Bad,
18/05/2025 23:53:14,23.10,41.00,16.00,Good,
18/05/2025 23:53:16,32.30,87.00,1.00,Bad,
18/05/2025 23:53:22,37.70,42.50,10.00,Good,
18/05/2025 23:53:23,32.30,87.00,0.00,Bad,
18/05/2025 23:53:30,45.90,55.40,19.00,Warning,
18/05/2025 23:53:31,32.30,87.00,0.00,Bad,
18/05/2025 23:53:38,24.40,37.70,15.00,Good,
18/05/2025 23:53:40,32.30,87.00,0.00,Bad,
18/05/2025 23:53:46,35.00,60.10,10.00,Warning,
18/05/2025 23:53:47,32.30,87.00,0.00,Bad,
18/05/2025 23:53:54,33.50,65.90,17.00,Warning,
18/05/2025 23:53:55,32.30,87.00,0.00,Bad,
18/05/2025 23:54:03,32.30,87.00,0.00,Bad,
18/05/2025 23:54:07,26.30,67.60,22.00,Bad,
18/05/2025 23:54:11,32.30,86.00,3.00,Bad,
18/05/2025 23:54:16,25.30,48.80,23.00,Warning,
18/05/2025 23:54:19,32.30,86.00,1.00,Bad,
18/05/2025 23:54:27,32.30,86.00,4.00,Bad,
18/05/2025 23:54:32,21.40,67.90,21.00,Bad,
18/05/2025 23:54:35,32.30,86.00,0.00,Bad,
18/05/2025 23:54:40,26.70,68.70,14.00,Warning,
18/05/2025 23:54:44,32.30,86.00,0.00,Bad,
18/05/2025 23:54:51,32.30,86.00,0.00,Bad,
18/05/2025 23:54:59,32.30,86.00,0.00,Bad,
18/05/2025 23:55:03,35.40,38.80,18.00,Good,
18/05/2025 23:55:06,32.30,86.00,1.00,Bad,
18/05/2025 23:55:10,28.60,67.70,13.00,Warning,
18/05/2025 23:55:14,32.30,86.00,3.00,Bad,
18/05/2025 23:55:22,32.30,86.00,1.00,Bad,
18/05/2025 23:55:29,32.30,86.00,0.00,Bad,
18/05/2025 23:55:34,30.20,43.20,23.00,Warning,
18/05/2025 23:55:37,32.30,86.00,0.00,Bad,
18/05/2025 23:55:44,32.30,86.00,0.00,Bad,
18/05/2025 23:55:47,26.70,44.80,17.00,Good,
18/05/2025 23:55:52,32.30,86.00,2.00,Bad,
18/05/2025 23:55:55,43.40,34.00,16.00,Warning,
18/05/2025 23:55:59,32.30,86.00,0.00,Bad,
18/05/2025 23:56:03,45.50,37.20,24.00,Bad,
18/05/2025 23:56:07,32.30,86.00,4.00,Bad,
18/05/2025 23:56:12,21.70,60.30,18.00,Warning,
18/05/2025 23:56:15,32.30,86.00,0.00,Bad,
18/05/2025 23:56:19,23.10,30.90,13.00,Good,
18/05/2025 23:56:22,32.30,86.00,3.00,Bad,
18/05/2025 23:56:28,21.80,64.10,13.00,Warning,
18/05/2025 23:56:30,32.30,86.00,0.00,Bad,
18/05/2025 23:56:36,43.10,46.90,11.00,Warning,
18/05/2025 23:56:37,32.30,86.00,0.00,Bad,
18/05/2025 23:56:45,32.30,86.00,0.00,Bad,
18/05/2025 23:56:44,24.80,48.20,12.00,Good,
18/05/2025 23:56:53,32.30,86.00,8.00,Bad,
18/05/2025 23:56:54,27.00,68.30,22.00,Bad,
18/05/2025 23:57:01,32.30,86.00,0.00,Bad,
18/05/2025 23:57:02,45.10,62.20,11.00,Bad,
18/05/2025 23:57:08,32.30,86.00,1.00,Bad,
18/05/2025 23:57:10,28.00,47.30,15.00,Good,
18/05/2025 23:57:16,32.30,86.00,5.00,Bad,
18/05/2025 23:57:18,39.90,32.10,11.00,Good,
18/05/2025 23:57:23,32.30,86.00,3.00,Bad,
18/05/2025 23:57:26,30.10,62.30,16.00,Warning,
18/05/2025 23:57:31,32.30,86.00,0.00,Bad,
18/05/2025 23:57:34,41.90,68.50,24.00,Critical,
18/05/2025 23:57:38,32.30,86.00,0.00,Bad,
18/05/2025 23:57:46,32.30,86.00,0.00,Bad,
18/05/2025 23:57:47,24.00,54.60,17.00,Good,
18/05/2025 23:57:53,32.30,86.00,2.00,Bad,
18/05/2025 23:58:01,32.30,86.00,2.00,Bad,
18/05/2025 23:58:01,49.60,56.40,14.00,Warning,
18/05/2025 23:58:08,32.30,86.00,1.00,Bad,
18/05/2025 23:58:09,43.00,31.20,11.00,Warning,
18/05/2025 23:58:16,32.30,86.00,0.00,Bad,
18/05/2025 23:58:18,20.30,60.10,16.00,Warning,
18/05/2025 23:58:23,32.30,86.00,1.00,Bad,
18/05/2025 23:58:31,32.30,86.00,8.00,Bad,
18/05/2025 23:58:37,38.50,55.30,12.00,Good,
18/05/2025 23:58:38,32.30,86.00,0.00,Bad,
18/05/2025 23:58:45,45.40,46.80,24.00,Bad,
18/05/2025 23:58:46,32.30,86.00,0.00,Bad,
18/05/2025 23:58:53,31.40,33.50,19.00,Good,
18/05/2025 23:58:54,32.30,86.00,2.00,Bad,
18/05/2025 23:59:01,35.90,52.30,12.00,Good,
18/05/2025 23:59:01,32.30,86.00,0.00,Bad,
18/05/2025 23:59:09,32.30,85.00,0.00,Bad,
18/05/2025 23:59:09,25.90,66.00,17.00,Warning,
18/05/2025 23:59:16,32.30,85.00,1.00,Bad,
18/05/2025 23:59:23,32.30,85.00,0.00,Bad,
18/05/2025 23:59:28,48.40,31.60,19.00,Warning,
18/05/2025 23:59:31,32.30,85.00,0.00,Bad,
18/05/2025 23:59:36,48.60,49.00,10.00,Warning,
18/05/2025 23:59:40,32.30,85.00,3.00,Bad,
18/05/2025 23:59:47,32.30,85.00,0.00,Bad,
18/05/2025 23:59:54,31.90,38.30,10.00,Good,
18/05/2025 23:59:55,32.30,85.00,0.00,Bad,
19/05/2025 00:00:02,32.30,85.00,2.00,Bad,
19/05/2025 00:00:10,32.30,85.00,2.00,Bad,
19/05/2025 00:00:12,41.80,36.30,17.00,Warning,
19/05/2025 00:00:19,32.30,85.00,0.00,Bad,
19/05/2025 00:00:20,25.50,67.20,24.00,Bad,
19/05/2025 00:00:27,32.30,85.00,0.00,Bad,
19/05/2025 00:00:28,41.10,59.20,21.00,Bad,
19/05/2025 00:00:34,32.30,85.00,0.00,Bad,
19/05/2025 00:00:36,38.30,42.50,18.00,Good,
19/05/2025 00:00:42,32.30,85.00,0.00,Bad,
19/05/2025 00:00:44,49.10,56.90,15.00,Warning,
19/05/2025 00:00:50,32.30,85.00,0.00,Bad,
19/05/2025 00:00:51,26.80,40.90,24.00,Warning,
19/05/2025 00:00:59,32.30,85.00,2.00,Bad,
19/05/2025 00:00:59,49.00,58.60,17.00,Warning,
19/05/2025 00:01:07,32.30,85.00,0.00,Bad,
19/05/2025 00:01:07,23.40,51.10,17.00,Good,
19/05/2025 00:01:14,32.30,85.00,0.00,Bad,
19/05/2025 00:01:20,30.90,61.50,13.00,Warning,
19/05/2025 00:01:22,32.30,85.00,2.00,Bad,
19/05/2025 00:01:27,40.60,67.50,16.00,Bad,
19/05/2025 00:01:30,32.30,85.00,0.00,Bad,
19/05/2025 00:01:38,32.30,85.00,0.00,Bad,
19/05/2025 00:01:41,40.60,53.60,22.00,Bad,
19/05/2025 00:01:45,32.30,85.00,2.00,Bad,
19/05/2025 00:01:48,31.80,31.40,14.00,Good,
19/05/2025 00:01:53,32.30,85.00,0.00,Bad,
19/05/2025 00:01:56,31.90,40.90,11.00,Good,
19/05/2025 00:02:02,32.30,85.00,0.00,Bad,
19/05/2025 00:02:04,46.80,54.70,17.00,Warning,
19/05/2025 00:02:09,32.30,85.00,0.00,Bad,
19/05/2025 00:02:12,28.30,69.70,19.00,Warning,
19/05/2025 00:02:17,32.30,84.00,0.00,Bad,
19/05/2025 00:02:20,47.00,38.40,21.00,Bad,
19/05/2025 00:02:24,32.30,84.00,0.00,Bad,
19/05/2025 00:02:27,24.40,45.30,23.00,Warning,
19/05/2025 00:02:32,32.30,84.00,0.00,Bad,
19/05/2025 00:02:35,25.90,41.00,10.00,Good,
19/05/2025 00:02:40,32.30,84.00,0.00,Bad,
19/05/2025 00:02:44,44.80,49.50,13.00,Warning,
19/05/2025 00:02:47,32.30,84.00,0.00,Bad,
19/05/2025 00:02:52,32.70,38.30,19.00,Good,
19/05/2025 00:02:55,32.30,84.00,1.00,Bad,
19/05/2025 00:03:03,32.30,84.00,7.00,Bad,
19/05/2025 00:03:05,25.00,56.30,24.00,Warning,
19/05/2025 00:03:10,32.30,84.00,1.00,Bad,
19/05/2025 00:03:12,43.50,44.00,14.00,Warning,
19/05/2025 00:03:18,32.30,84.00,3.00,Bad,
19/05/2025 00:03:20,36.40,31.80,10.00,Good,
19/05/2025 00:03:25,32.30,84.00,3.00,Bad,
19/05/2025 00:03:27,30.10,37.80,12.00,Good,
19/05/2025 00:03:33,32.30,84.00,3.00,Bad,
19/05/2025 00:03:35,49.70,37.10,22.00,Bad,
19/05/2025 00:03:40,32.30,84.00,0.00,Bad,
19/05/2025 00:03:44,26.20,56.40,12.00,Good,
19/05/2025 00:03:48,32.30,84.00,0.00,Bad,
19/05/2025 00:03:56,32.30,84.00,1.00,Bad,
19/05/2025 00:03:56,25.30,51.00,11.00,Good,
19/05/2025 00:04:03,32.30,84.00,0.00,Bad,
19/05/2025 00:04:04,46.70,43.30,13.00,Warning,
19/05/2025 00:04:10,32.30,84.00,0.00,Bad,
19/05/2025 00:04:12,35.70,47.10,16.00,Good,
19/05/2025 00:04:18,32.30,84.00,0.00,Bad,
19/05/2025 00:04:20,32.90,65.60,17.00,Warning,
19/05/2025 00:04:26,32.30,84.00,0.00,Bad,
19/05/2025 00:04:28,28.00,31.00,20.00,Good,
19/05/2025 00:04:33,32.30,84.00,0.00,Bad,
19/05/2025 00:04:35,35.00,42.50,15.00,Good,
19/05/2025 00:04:41,32.30,84.00,0.00,Bad,
19/05/2025 00:04:48,39.00,31.30,14.00,Good,
19/05/2025 00:04:49,32.30,84.00,4.00,Bad,
19/05/2025 00:04:56,24.90,46.30,11.00,Good,
19/05/2025 00:04:56,32.30,84.00,0.00,Bad,
19/05/2025 00:05:03,34.30,43.50,12.00,Good,
19/05/2025 00:05:04,32.30,84.00,0.00,Bad,
19/05/2025 00:05:11,21.40,48.90,14.00,Good,
19/05/2025 00:05:11,32.30,84.00,0.00,Bad,
19/05/2025 00:05:19,34.20,48.90,18.00,Good,
19/05/2025 00:05:19,32.30,84.00,9.00,Bad,
19/05/2025 00:05:26,32.30,84.00,4.00,Bad,
19/05/2025 00:05:26,46.50,47.70,20.00,Warning,
19/05/2025 00:05:34,32.30,84.00,0.00,Bad,
19/05/2025 00:05:35,33.40,60.90,22.00,Bad,
19/05/2025 00:05:41,32.30,84.00,0.00,Bad,
19/05/2025 00:05:42,42.80,40.20,19.00,Warning,
19/05/2025 00:05:49,32.30,84.00,0.00,Bad,
19/05/2025 00:05:50,31.60,40.40,22.00,Warning,
19/05/2025 00:05:56,32.30,84.00,0.00,Bad,
19/05/2025 00:05:57,46.00,30.00,22.00,Bad,
19/05/2025 00:06:04,32.30,84.00,0.00,Bad,
19/05/2025 00:06:05,49.00,39.70,18.00,Warning,
19/05/2025 00:06:11,32.30,84.00,0.00,Bad,
19/05/2025 00:06:18,36.30,67.30,20.00,Warning,
19/05/2025 00:06:19,32.30,84.00,0.00,Bad,
19/05/2025 00:06:25,47.10,68.80,23.00,Critical,
19/05/2025 00:06:26,32.30,84.00,0.00,Bad,
19/05/2025 00:06:33,43.90,47.20,22.00,Bad,
19/05/2025 00:06:34,32.30,84.00,0.00,Bad,
19/05/2025 00:06:41,26.10,60.20,15.00,Warning,
19/05/2025 00:06:41,32.30,84.00,0.00,Bad,
19/05/2025 00:06:48,32.30,84.00,0.00,Bad,
19/05/2025 00:06:49,36.50,40.80,13.00,Good,
19/05/2025 00:06:56,29.00,53.00,20.00,Good,
19/05/2025 00:06:57,32.30,84.00,0.00,Bad,
19/05/2025 00:07:05,32.30,84.00,0.00,Bad,
19/05/2025 00:07:12,32.30,84.00,0.00,Bad,
19/05/2025 00:07:14,39.30,38.30,13.00,Good,
19/05/2025 00:07:20,32.30,84.00,0.00,Bad,
19/05/2025 00:07:21,38.30,61.30,12.00,Warning,
19/05/2025 00:07:28,32.30,84.00,0.00,Bad,
19/05/2025 00:07:29,43.50,65.70,24.00,Critical,
19/05/2025 00:07:36,32.30,84.00,5.00,Bad,
19/05/2025 00:07:42,40.60,61.10,10.00,Bad,
19/05/2025 00:07:44,32.30,84.00,0.00,Bad,
19/05/2025 00:07:49,49.10,59.30,19.00,Warning,
19/05/2025 00:07:51,32.30,84.00,1.00,Bad,
19/05/2025 00:07:57,28.80,47.50,13.00,Good,
19/05/2025 00:07:59,32.30,84.00,0.00,Bad,
19/05/2025 00:08:05,37.70,60.30,10.00,Warning,
19/05/2025 00:08:08,32.30,84.00,0.00,Bad,
19/05/2025 00:08:12,26.20,41.10,13.00,Good,
19/05/2025 00:08:15,32.30,84.00,3.00,Bad,
19/05/2025 00:08:20,40.30,33.50,16.00,Warning,
19/05/2025 00:08:23,32.30,84.00,0.00,Bad,
19/05/2025 00:08:28,42.40,64.90,20.00,Bad,
19/05/2025 00:08:30,32.30,84.00,0.00,Bad,
19/05/2025 00:08:35,40.80,41.20,14.00,Warning,
19/05/2025 00:08:39,32.30,84.00,0.00,Bad,
19/05/2025 00:08:43,29.50,43.50,11.00,Good,
19/05/2025 00:08:47,32.30,84.00,0.00,Bad,
19/05/2025 00:08:51,42.10,43.60,14.00,Warning,
19/05/2025 00:08:56,32.30,84.00,1.00,Bad,
19/05/2025 00:08:58,23.10,35.60,13.00,Good,
19/05/2025 00:09:04,32.30,84.00,1.00,Bad,
19/05/2025 00:09:11,26.80,69.00,11.00,Warning,
19/05/2025 00:09:12,32.30,83.00,0.00,Bad,
19/05/2025 00:09:20,32.30,83.00,4.00,Bad,
19/05/2025 00:09:24,33.10,51.90,15.00,Good,
19/05/2025 00:09:27,32.30,83.00,1.00,Bad,
19/05/2025 00:09:36,32.30,83.00,3.00,Bad,
19/05/2025 00:09:37,42.90,45.20,17.00,Warning,
19/05/2025 00:09:44,32.30,83.00,1.00,Bad,
19/05/2025 00:09:44,25.40,41.30,11.00,Good,
19/05/2025 00:09:52,32.30,83.00,0.00,Bad,
19/05/2025 00:09:57,31.10,45.70,20.00,Good,
19/05/2025 00:09:59,32.30,83.00,1.00,Bad,
19/05/2025 00:10:05,31.90,56.10,15.00,Good,
19/05/2025 00:10:07,32.30,83.00,2.00,Bad,
19/05/2025 00:10:13,33.50,31.70,10.00,Good,
19/05/2025 00:10:14,32.30,83.00,1.00,Bad,
19/05/2025 00:10:20,28.80,37.60,13.00,Good,
19/05/2025 00:10:22,32.30,83.00,0.00,Bad,
19/05/2025 00:10:28,49.80,67.80,23.00,Critical,
19/05/2025 00:10:30,32.30,83.00,0.00,Bad,
